deg:180.000000 cor:0.500000 itera:5 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050732 mseX:0.004619 mseY:0.003309 mseS:0.003964
deg:45.000000 cor:0.700000 itera:5 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050504 mseX:0.004584 mseY:0.003261 mseS:0.003922
deg:90.000000 cor:0.700000 itera:5 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050708 mseX:0.004619 mseY:0.003300 mseS:0.003959
deg:135.000000 cor:0.700000 itera:5 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050489 mseX:0.004583 mseY:0.003258 mseS:0.003921
deg:180.000000 cor:0.700000 itera:5 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050708 mseX:0.004619 mseY:0.003300 mseS:0.003959
deg:45.000000 cor:0.900000 itera:5 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050464 mseX:0.004583 mseY:0.003249 mseS:0.003916
deg:90.000000 cor:0.900000 itera:5 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050745 mseX:0.004669 mseY:0.003272 mseS:0.003970
deg:135.000000 cor:0.900000 itera:5 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050750 mseX:0.004633 mseY:0.003307 mseS:0.003970
deg:180.000000 cor:0.900000 itera:5 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050464 mseX:0.004583 mseY:0.003249 mseS:0.003916
deg:45.000000 cor:0.500000 itera:10 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049730 mseX:0.004487 mseY:0.003248 mseS:0.003867
deg:90.000000 cor:0.500000 itera:10 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049741 mseX:0.004483 mseY:0.003256 mseS:0.003869
deg:135.000000 cor:0.500000 itera:10 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049729 mseX:0.004487 mseY:0.003248 mseS:0.003867
deg:180.000000 cor:0.500000 itera:10 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050007 mseX:0.004565 mseY:0.003275 mseS:0.003920
deg:45.000000 cor:0.700000 itera:10 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049989 mseX:0.004526 mseY:0.003300 mseS:0.003913
deg:90.000000 cor:0.700000 itera:10 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049968 mseX:0.004564 mseY:0.003263 mseS:0.003914
deg:135.000000 cor:0.700000 itera:10 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049768 mseX:0.004488 mseY:0.003258 mseS:0.003873
deg:180.000000 cor:0.700000 itera:10 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049996 mseX:0.004526 mseY:0.003305 mseS:0.003915
deg:45.000000 cor:0.900000 itera:10 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049726 mseX:0.004482 mseY:0.003253 mseS:0.003868
deg:90.000000 cor:0.900000 itera:10 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049996 mseX:0.004526 mseY:0.003305 mseS:0.003915
deg:135.000000 cor:0.900000 itera:10 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.050316 mseX:0.004616 mseY:0.003331 mseS:0.003973
deg:180.000000 cor:0.900000 itera:10 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049753 mseX:0.004487 mseY:0.003255 mseS:0.003871
deg:45.000000 cor:0.500000 itera:15 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049750 mseX:0.004539 mseY:0.003298 mseS:0.003919
deg:90.000000 cor:0.500000 itera:15 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049505 mseX:0.004497 mseY:0.003257 mseS:0.003877
deg:135.000000 cor:0.500000 itera:15 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049749 mseX:0.004539 mseY:0.003304 mseS:0.003921
deg:180.000000 cor:0.500000 itera:15 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049914 mseX:0.004613 mseY:0.003297 mseS:0.003955
deg:45.000000 cor:0.700000 itera:15 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049694 mseX:0.004533 mseY:0.003282 mseS:0.003907
deg:90.000000 cor:0.700000 itera:15 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049505 mseX:0.004499 mseY:0.003245 mseS:0.003872
deg:135.000000 cor:0.700000 itera:15 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049749 mseX:0.004539 mseY:0.003304 mseS:0.003921
deg:180.000000 cor:0.700000 itera:15 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049486 mseX:0.004490 mseY:0.003236 mseS:0.003863
deg:45.000000 cor:0.900000 itera:15 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049685 mseX:0.004533 mseY:0.003281 mseS:0.003907
deg:90.000000 cor:0.900000 itera:15 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049784 mseX:0.004549 mseY:0.003305 mseS:0.003927
deg:135.000000 cor:0.900000 itera:15 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049686 mseX:0.004550 mseY:0.003270 mseS:0.003910
deg:180.000000 cor:0.900000 itera:15 ep_xy:0.010000 ep_theta:0.000001 dist:0.500000 Perc:0.500000---avg:0.049607 mseX:0.004513 mseY:0.003282 mseS:0.003898
